Timestamp,IP Address,MAC Address,User-Agent,Username,Input Data,Attack Type,Outcome
2025-01-21 05:06:19,192.168.1.243,00:19:90:91:80:19,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-03 17:36:49,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-09 16:19:42,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-23 10:02:08,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-03-21 14:39:42,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-01 16:52:14,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-06 23:41:10,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-04 12:37:35,192.168.1.99,00:36:74:17:19:90,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-05 11:16:22,192.168.1.30,00:20:81:86:24:53,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-12 03:21:26,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-15 22:49:41,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-16 21:45:30,192.168.1.33,00:57:16:26:80:18,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-01-27 05:47:34,192.168.1.238,00:46:81:51:63:48,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-03-11 14:16:46,192.168.1.32,00:93:54:37:34:95,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-13 18:38:28,192.168.1.54,00:93:34:24:78:75,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-16 04:37:48,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-24 05:53:00,192.168.1.13,00:3D:4E:5F:6A:7B,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-03-21 06:00:08,192.168.1.123,00:50:86:60:44:97,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-27 14:51:36,192.168.1.13,00:3D:4E:5F:6A:7B,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-19 07:47:04,192.168.1.33,00:96:61:99:17:63,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-09 20:04:37,192.168.1.54,00:64:61:21:95:60,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-08 11:25:25,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-21 18:33:16,192.168.1.141,00:28:21:84:59:58,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-10 21:38:05,192.168.1.188,00:10:44:74:56:21,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-03 13:38:21,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-08 11:55:45,192.168.1.14,00:4E:5F:6A:7B:8C,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-15 22:49:24,192.168.1.240,00:57:46:24:40:11,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-16 23:26:16,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-09 04:41:29,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-01-22 02:05:58,192.168.1.146,00:88:93:79:11:71,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-16 12:01:04,192.168.1.161,00:45:71:30:59:99,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-02 19:22:12,192.168.1.199,00:12:94:51:39:97,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-01-26 03:05:10,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-23 15:57:20,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-27 00:39:03,192.168.1.85,00:65:61:57:43:18,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-17 07:34:21,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-04 19:32:55,192.168.1.117,00:12:37:27:81:43,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-01-29 09:05:34,192.168.1.218,00:31:33:23:43:87,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-01 00:19:10,192.168.1.252,00:22:40:27:72:29,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-03-10 05:16:01,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-15 14:41:13,192.168.1.181,00:54:73:18:80:78,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-17 14:45:01,192.168.1.242,00:33:13:84:45:18,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-01 06:14:54,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-24 18:57:05,192.168.1.21,00:49:80:79:67:30,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-01-23 17:32:04,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-01-30 20:51:15,192.168.1.11,00:1B:3C:4D:5E:6F,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-27 15:55:57,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-28 03:02:24,192.168.1.105,00:80:16:65:20:51,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-22 16:44:49,192.168.1.11,00:1B:3C:4D:5E:6F,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-17 05:36:17,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-23 07:21:28,192.168.1.218,00:52:98:22:47:34,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-01-31 03:55:43,192.168.1.149,00:25:51:42:55:62,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-02-18 04:09:30,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-18 02:39:26,192.168.1.180,00:13:71:19:30:84,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-01-30 07:39:06,192.168.1.170,00:39:27:39:88:42,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-26 00:12:02,192.168.1.235,00:66:78:68:83:17,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-03-16 03:34:58,192.168.1.179,00:90:27:21:85:69,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-01-22 07:28:08,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-03-12 16:52:07,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-20 15:23:05,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-27 12:03:41,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-17 10:41:12,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-06 13:57:59,192.168.1.103,00:72:72:34:57:80,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-04 16:47:32,192.168.1.163,00:37:58:82:54:84,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-20 05:43:27,192.168.1.32,00:98:36:58:37:15,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-16 05:50:10,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-03 00:35:55,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-03-20 22:26:23,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-06 15:24:42,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-20 22:49:05,192.168.1.11,00:1B:3C:4D:5E:6F,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-03 15:16:21,192.168.1.54,00:99:75:41:90:61,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-10 06:28:40,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-02-11 15:54:27,192.168.1.45,00:58:44:29:75:17,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-28 04:03:55,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-31 14:57:51,192.168.1.197,00:93:69:67:32:29,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-01-26 02:05:42,192.168.1.31,00:95:96:87:32:97,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-01 22:37:13,192.168.1.202,00:69:30:13:36:69,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-13 12:07:39,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-01-20 13:07:44,192.168.1.75,00:59:48:32:64:75,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,password,Credential Stuffing,Blocked
2025-03-02 11:27:57,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-14 11:37:16,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-09 09:49:37,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-01-31 07:14:05,192.168.1.70,00:95:46:52:43:77,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-05 03:39:32,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-23 13:54:48,192.168.1.25,00:68:32:33:98:19,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-01-24 15:41:27,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-01 15:42:09,192.168.1.26,00:42:37:52:38:84,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-15 08:07:43,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-14 17:00:20,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-16 03:44:06,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-18 21:39:52,192.168.1.249,00:53:20:97:81:15,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-01-27 02:24:12,192.168.1.104,00:50:73:80:92:88,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-01-26 03:17:05,192.168.1.250,00:58:33:47:94:19,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-14 04:23:22,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-27 12:23:46,192.168.1.89,00:97:81:15:62:30,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-04 04:59:34,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-02 14:28:18,192.168.1.193,00:92:49:51:38:18,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-10 10:11:22,192.168.1.231,00:96:83:27:11:65,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-18 08:28:58,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-24 19:04:25,192.168.1.23,00:18:95:59:32:10,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-31 20:25:02,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-01 01:05:06,192.168.1.230,00:48:48:28:20:66,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-17 02:58:17,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-02-20 22:26:21,192.168.1.213,00:12:55:29:30:20,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-10 08:30:42,192.168.1.91,00:44:15:77:65:68,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-08 17:28:33,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-30 10:31:49,192.168.1.43,00:84:70:94:45:75,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-14 21:04:11,192.168.1.144,00:15:18:59:62:39,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-01-20 08:44:14,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-15 09:21:13,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-07 08:40:34,192.168.1.183,00:40:53:49:82:47,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-10 07:39:43,192.168.1.169,00:35:76:95:29:39,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-01-30 15:23:24,192.168.1.174,00:71:86:59:45:85,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-03-06 23:39:45,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-01 18:40:55,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-31 09:28:47,192.168.1.21,00:57:59:25:78:80,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-18 07:48:25,192.168.1.23,00:63:66:58:82:99,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-19 19:56:00,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-21 01:57:31,192.168.1.90,00:16:13:66:14:58,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-26 04:40:50,192.168.1.227,00:93:49:35:20:64,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-01-27 13:44:14,192.168.1.226,00:14:26:37:11:30,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-09 18:25:59,192.168.1.21,00:56:54:15:36:42,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-03-15 19:10:53,192.168.1.77,00:48:52:96:67:44,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-31 10:16:38,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-03 13:18:28,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-04 18:08:07,192.168.1.111,00:22:41:96:85:37,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-21 08:51:50,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-03-20 14:26:10,192.168.1.251,00:92:82:33:34:74,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-01-24 10:30:56,192.168.1.145,00:90:51:90:62:54,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-20 23:48:44,192.168.1.134,00:20:29:91:82:74,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-19 20:47:10,192.168.1.236,00:96:23:39:68:67,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-12 02:33:26,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-15 09:54:04,192.168.1.54,00:40:80:49:20:71,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-22 04:50:12,192.168.1.133,00:21:62:82:24:74,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-07 05:17:59,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-02-09 09:52:15,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-27 18:09:27,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-25 21:24:57,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-14 05:54:19,192.168.1.124,00:43:86:11:83:54,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-04 14:41:36,192.168.1.174,00:52:81:86:92:85,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-03-05 21:08:42,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-24 07:31:57,192.168.1.212,00:45:51:38:90:58,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-09 05:53:10,192.168.1.14,00:4E:5F:6A:7B:8C,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-01-31 09:30:08,192.168.1.201,00:32:99:92:76:55,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-13 20:17:31,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-16 07:18:20,192.168.1.176,00:34:73:11:92:96,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-26 06:36:20,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-17 00:28:17,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),priyaverma,Priya#Secure789,Genuine,Success
2025-03-02 16:03:20,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-10 00:01:07,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
